user_id,stars,reviews
A278X0N21YYWKE,5,Perfect drink for beginning morning or before retiring for the evening...awesome flavor. I did not have to add any sugar or creamer. This will be my new coffee!!
AKE4MCN6EYVUN,2,Just buy a can of instant coffee and stir it into hot water.<br />This is cheaper than the original packages but it does't have coffee.<br />This is not brewed coffee.<br />Literally leaves an empty cup after brewing.
A1JM5BWPRW6GD1,4,"We are heavy users of our Keurig machine and frequently look for alternatives.  This cappuccino is not in the ballpark of a Starbucks' choice, but still quite tastey!"
AIY4O025SJVZS,1,The item description is deceiving. This is really isn't coffee it's more of a glorified hot cocoa.  Very dissapointed. Can't even drink it.
AKX92MLQ98QQ8,1,It was worse than gas station cappuccino. It tasted like a powder that became more and more watered down the larger the cup you chose to make. Not worth it.
ASOV7LRKYWIT8,3,"I'm on the fence with Grove Square's Cappuccino Cups - French Vanilla.<br /><br />On one hand, for the price at least, they're great. Sadly on the other hand, they're way too sweet for an every morning drink. The first time I tried it, I had already added cream and sugar before I ever took a sip. That was a bad idea.<br /><br />I'd buy it again in a lesser Qty, but 54 of these is going to last me a long time. They aren't bad at all, I just wasn't expecting such a sweet drink."
A293T21WVQ3TDC,1,"I bought this for my granddaughter because she will drink a cappuccino from most any where. When she was not using them, she used 2, I asked her what was wrong. Her only comment was try one. I did. Holy cow, it is almost kinda of coffer-vanilla flavored sugar water. Really NOT worth the money. Only reason for one star is that you cant give no stars."
A2CGZ0EU989P6D,1,"This ""cappuccino"" doesn't taste good at all! DO NOT BUY, and will never buy again. I would not recommend this product to anyone."
A1T0OZVS8S0KP0,1,"I did not like this at all, worse than the gas station cappiccino, which I do like. The grove square french vanilla is just nasty really and it leaves a bad after taste. oh and you have to run a hot water cycle after using it to clean the machine, nothing lefted in the k-cup either, well just a little bit of water to leak from the k-cup when throwing away. I will not buy this again at any price.<br />The only reason for the one star rating was because the shipping and packaging of the products was nicely done, free super saving shipping is great. I just wish the contents of said packaging had been on par. anyone know of a good cappuccino for the keurig?"
A3ISWM9TH5X7IZ,1,I bought this for my daughter and she was very excited to taste it but was very disappointed to find it to be INSTANT cappuccino. It tasted watered down even at the suggested cup setting. We honestly could have got a container of this same stuff at the local dollar store for a lot cheaper and then we could have added more of the powder when needed. Definitely not worth the money.
A3LIHB4OPMZ8LS,2,"This stuff tastes great.  However, it is not really coffee.  It is a flavored drink on the order of hot cocoa.  It has a lot of calories (80 per cup) and sugar.  It also clogged up my Keurig big time."
A2T5SGQ0RE34L6,5,This is one of the best cappuccino's around! I wish they would come out with more flavors! Great price also...you can't beat the price for 24 kcups! Keep up the good work!
A1C2VD18S5EYXL,5,I was browsing on Amazon and saw that they had these french vanilla cappuccinos on here I already get the carmel ones (yummy) so decided to give these a try well tried them and loved them!! I am drinking one as a type!! Yummy!
A2A6B31V5S32SA,1,"Any product with hydrogenated vegetable oils as the first ingredient isn't worth buying.  This stuff has been banned in NY for a reason - it is poison for the human body. See the Wikipedia article on trans fats for more information.  Here is a clip : ""Because of these facts and concerns, the NAS has concluded there is no safe level of trans fat consumption. There is no adequate level, recommended daily amount or tolerable upper limit for trans fats. This is because any incremental increase in trans fat intake increases the risk of coronary heart disease.[2] """
A11UABHVK7EMDG,5,"A friend of mine gave me several of these Grove Square Cappuccino French Vanilla k cups!! Just loved them, but could not find them available in any local store. She told me she got them from Amazon.com. We fix it with a little bit of cream whip on top! Tastes just like you bought it from a coffee shop. Have ordered more, so I never run out. You will not be sorry if your purchase this item. I did order and try the Hazelnut, liked it but not as much as this."
A26CPDPXCQLIVP,4,"I can taste the sugar substitute in this quite strongly, but not enough to disgust me. I've tasted better, but seeing as it's not made by a barista and only takes 5 seconds to produce, I'd say it's not bad. I was able to drink the whole cup, and that's good enough for me. However, if the fake sugar makes you sick, I'd stay away from this. Let's just say it's not organic or homemade, which it's not claiming to be."
A3J6974E8O82I0,1,"I was excited to find a reasonably priced K-cup coffee.  That is until I purchased it and tried it.  This is instant coffee -it is dishonest to call it a K-Cup.  You expect real coffee whey you purchase a K-cup.  Save yourself the cost - if you really want instant coffee, buy yourself a jar of instant coffee and grab a spoon."
A3CISOGXU9LUIA,1,"The cappuccino was very tasty-lots of sugar, lots of maybe cream, very little coffee, instant! It does not stay hot in your cup like the ground coffee."
A2DVBV9RBHH2MW,1,I would not ever buy this again. Sickenly sweet and very artificial tasting. I'm getting rid of this box by mixing it with a regular coffee K cup.
A2DVBV9RBHH2MW,1,Sickenly sweet and artificial tasting. I'm getting rid of this box by mixing it with a regular K cup.I would not ever buy it again.
A2USH2XW9FY5YG,1,Was basically just instant coffee and VERY sweet....I was hoping for one more like the Tassimo Cappuccino pods but no such luck. Will def not buy again.
A1EAMLNQ10MKUF,1,"This is just plain instant coffee, not even the decent kind.  The K-cups come out empty after brewing, there is just powder in them- just like the gas station cappuccino machine.  Except the gas station charges less.  Very disappointed."
A3U1924R9ARIMY,1,"These cappucino k-cups are truly awful. I pre-ordered this one as well as the french vanilla one and they are both horrible. The consistency, taste, and smell are exactly like the cappucino you get out of those machines at the gas station. Don't bother, there are way better k-cups out there...the green mountain espresso one and the gloria jean cappucino ones are much better. Yes you have to mix your own milk in, but you can get creative and get a cheap foamer to use with different flavored creamers. Way better."
A3BG7UCYMIJZU4,2,I bought thinking it was capuccino but it is way too sweet for my taste. And diabetics should'nt have that much sugar. No more for me.
A2L9H4Y4P7IPQA,5,"Don't buy this coffee if you want regular coffee.  It is NOT, I repeat NOT just coffee that sort of has a hint of flavor, or smells better than it tastes.  It's sweet and creamy, don't have to add a thing to it.  Great on a cold day, or just a special treat for yourself.  Has a delicate caramel flavor and good aroma.  I've been looking for something like this since I discovered the Chai Tea Latte (which is my all time favorite)."
A3E839XU3NJYT7,5,"Like many others, I too was looking for the gas station coffee taste, as I find gas station coffee to be the sweetest and tastiest for an amateur coffee drinker like me. If you prefer the strong, exotic, even authentic taste, this is not the coffee for you. But if you are looking for coffee that is sweet, and tasty without having to do much, this is it."
AXZ1DJR5XAVNB,1,"This company is scamming everyone.  They put instant coffee in a k-cup and pass it off as real brewed coffee.  I purchased their Dark roast to try it out.<br />The first thing I noticed was how lite the k-cup felt.  If you shake it, it sounds like a little snarl drum.  As it brews, you get a real dark thick mixture of water and coffee, and then only water.  When it was done I opened the k-cup.  No coffee grounds, No filter, Nothing inside, completely empty.  The coffee is only for 8 oz. cups, any larger and it is watered down coffee.  Even at 8 oz., the coffee didn't taste good. (that's my personal opinion on the taste)  Overall:  You're getting low quality instant coffee at fresh brewed prices.  Shame on Grove Square."
A2P7WVT7CUDH2T,1,"The worst coffee beverage I've ever had. Grove square also has ""coffee"" which you wouldn't serve to your worst enemy. The taste is worse than Pakastani gas station brew, it's more like Nescafe that's been left to burn in a pot for hours. If you think this review is an exaggeration and you have money to waste, try it out, and then proceed to throw $10 in the trash can. Keurig should seriously consider removing all of Grove square's products."
A1OFBDGM1IPVS7,5,I bought this item for a christmas gift for my grandaughter and so we haveent used it as of yet but the speed in delivery and cost was great
AOVLU001UWKEA,1,Very excited to order these....but what a disgusting rip-off. I echo the sentiments of those who compared this to the stuff you get at truck stops- overly sweet and a bit oily....plus it is simply powdered mix in your k-cup....if you want this taste (probably a bit better) for like 25% of the cost buy some instant mix at your grocery store and run your Keuring with no k cup and stir.
A15NB3C6Z1IDZS,1,Not pleased with the flavor. They leave an aspartame taste in your mouth. I would not recommend these. i would say try a sampler before buying a whole box.
A1HBDDXIVIMVUN,5,"This product was hard to find in our local grocery store. We enjoy the taste of French Vanilla, and at a great price."
A32EQDWL55S0WY,5,"If you're looking to buy some French Vanilla coffee, look no further! Having tried several k-cup flavors, I have to say this French Vanilla is in a league of it's own. It is amazing, so rich and creamy. I have made it both on the medium and small settings on my Keurig and both are very good, the small so creamy and thick, almost like a dessert. AND it is the least expensive of all the cups I've tried, being only 50c per cup, with the next lowest being 67c. I can't wait to try the Grove Square caramel flavor."
A1QB6P4BRM0CLN,5,No complaints coffee tasted good and it comes out to less that .50 a cup.<br />I personally think it is a bargain.
A2Y0OG4JM86WEY,5,This product is very good. Out of everything cappuccino french vanilla is the only thing hot that i drink. I bought this not knowing what it would taste like and my husband and i love it. We even add a creamer to it even though its great without it. Its hard to find the right kind and brand but this one was perfect.
A2EQG32D8F4VJ4,5,"Just what I was looking for, a rich and creamy coffee with a smooth taste. No creamer needed. Would love to have it in more flavors but caramel is definetly yummy!"
A1AIUWQVZH6TTB,4,I was wondering if these would be any good and I am glad I tried them. Easy to make and taste like your in a morning cafe on a chilli morning. I am addicted to these they are a new part of my morning must
AHOXK15HIY6KG,5,"Great tasting product. Doesn't really have a 'foam' on the top, but the flavor is excellent. Works very well with the keurig brewer."
A31IK3XXRX3ADN,5,I quickly became a fan of this product after trying lots of K-cups.  I signed up to get a shipment each month from<br />Amazon  and have now increased my order as I am drinking it more than once a day.  Great product!
AUNJGBDDXQQSG,5,I am hooked on this cappuccino - it's a great pick me up in the afternoon without giving me a caffeine rush. The package of 3 boxes was a great price and they didn't take long to get here.
A2V4G5W1AJ7Z6X,5,"I wondered if I should to subscribe to the same flavored product month, after month.  I mean, at some point we would want something different...right?  However, not only is it still on of my favorites, it has also become a go to flavor for my co-workers.  This is subscription worthy flavor, and I have enjoyed every flavor from Grove Square I have tried so far.  (Just remember to shake the K-cup right before brewing!!!)"
A1NW8SZ9JUI7T2,5,Love Love Love this K-Cup. Amazon is the only place I can find it. Wish I could find it at a store near me. This is my favorite flavor. I have made it into a Frapp as well and it's just yummy! :D
ACHAIFNH2HCSL,4,Good single cup cappuccino. Subscribe and save was really convient and price was real good.Could not find a competeing cappuccino product in the area for the price and convience.
A3FWX34NKOY5TZ,4,I enjoy these daily for my morning cup of coffee. Doesnt have a powdery taste and doesnt require any sugar added.
ADLF0KSI6PRW3,2,"If you like a lot of cream and sugar in your coffee, you will prob like this.  I personally do not...  Fake super sweet yucky flavor.<br />Instant coffee with a lot of ""bad for you"" stuff."
A2EURKMQ944FPF,5,"<a href=""http://www.amazon.com/gp/product/B005K4Q37U"">Grove Square Cappuccino Cups, Hazelnut, Single Serve Cup for Keurig K-Cup Brewers, 24-Count</a><a href=""http://www.amazon.com/gp/product/B005K4Q37U"">Grove Square Cappuccino Cups, Hazelnut, Single Serve Cup for Keurig K-Cup Brewers, 24-Count</a> Yummy!"
A2QZJ92LJPFKRK,2,This k cup has an artificial sweetener taste. I agree with the poster that said it tastes like something you can buy at a gas station cappuccino machine. I will not be buying this again.
A249KQVDWW1DXY,5,"Really great taste!  Smooth, pleasant, and a nice change from the traditional coffee k-cups when you're looking for something a bit different.  I wouldn't want them all the time, but as a treat, they're awesome!"
AYED5QV14NLGE,3,"It wasn't until my It got ""backed up"" and only dispensed a half-cup that I realized these were instant and as such, required special cleaning. These are not the brew kind so after making a cup, you need to run 1-2 cups of water through the It or the needle and bottom of the filter dispenser/spout (I have no idea what it is called) gets clogged. I clean my It frequently, but these and the hot cocoas are really not worth the hassle of two cups of water after every cup I make. The cappuccino tins from like International Coffee or a packet of swiss miss, etc are much less fuss."
A29ICVZFIS9HLJ,2,"I would like to start of by saying this tastes wonderful, BUT and this is a big one I wish that on all the packaging it would state that the product contains Sucralose (Splenda) and I am allergic to it and Have just had a VERY SCARY allergic reaction to it, My throat started to close up and and I had to take a benadryl and waiting for it to start really working its magic (and hoping it does so I won't have to go to the er). Had I known that this product had Sucralose (splenda) in it I wouldn't have bought it. Grove Square PLEASE put it on your boxes, so that all of us that are allergic can stay away from it, Amazon Please post that this has Splenda in it so people know it.<br />I gave this 2 stars because it has a good taste aside form the after taste of the splenda, I wish I could have given it more stars<br /><br />Thank you for listening"
A4YFCEDFLW8B3,1,"As the title says, I trashed it after a SIP. I made my wife trying that, she had a sip and said ""Yuck"". Hope this helps you not buying this stuff."
A17Q944LMG922X,1,"Dont like this stuff. Good for a dessert, not for a morning coffee. It's like the powdery stuff you can buy at gas stations."
A2QQNND6L11HTL,2,"I found this when I was shopping at Walmart and decided to give it a try.  I do have to say that it does smell good being ""brewed"".  I was very disappointed to find out that it tastes like the crap that you get at a convenient store.  Once you have Real Cappuccino you really can't ever drink that CRAPuccino at convenient stores.  I know I won't ever buy any of their ""cappuccino"" again, but I will give their hot chocolate and apple cider a try in hopes that they are drinkable."
A13T0V3LHOTHDL,3,Why do some reviewers seem to expect Italian coffee house products in each and every product made for K-Cups?  This is a Very Nice Cappuccino / French Vanilla flavored drink.  It is well above what you find in some gas stations - and not as good as in some others.  Just because you get it in a gas station does not make it bad - go to Italy and find out.  This makes a very acceptable cup using the middle or lowest setting.  Remember - less is stronger.<br /><br />60 cal (40 fat)  --  4.5g fat sat  --  9 carb  --  5g sugar  --  0g fiber
ALTMZ2HCUWGGU,5,"My wife and I enjoy this coffee. It is not to sweet nor does it have an over<br />bearing coffee taste, or after taste."
A2K4QHGOVF7VZ0,1,"The ingredient tab on the product page doesn't show what is in this cappuccino.  The very first ingredient when I got my order and reviewed it was trans fat, and not just a little.  This stuff will clog your arteries.  I wouldn't have purchased this had the product info been shown.  I didn't know they still used this stuff.  New York outlawed the stuff and the FDA explicitly makes manufactures show this ingredient.  Shame on Amazon for not displaying this.  I did order addition K-cup coffee. I""ll return them."
A2I04B50YJ063O,1,"This is the worst I have ever tasted, makes the vending Machine types taste wonderful. If you want milky flavored water with lots of sweetner then this is for you."
A3TQ3IMV06XIEE,5,"Yes, this is an instant coffee.  It dissolves as the hot water runs through the K-Cup.  But it is so refreshing and fast when you need a pick-me-up cup of coffee.  The flavor is wonderful.  My husband and I also like the hazelnut and caramel flavors.  You can't beat this price, especially with ""Subscribe and Save"".  I have found Grove Square at HEB in Texas, but it is more expensive than the price here.  I'm not very picky about it being a perfectly brewed coffee with deep, rich taste.  I just want something that is hot and tasty.  Try it out and if you don't like it, share it with a friend or family member who will be glad to have some free, good coffee.  A box of 18 K-Cups makes a great hostess gift.  By the way, the order is for 3 boxes of 18, a total of 54 cups of coffee.  I wasn't too clear on that when I ordered the first time.  Why pay $3 for a cup at Starbucks when this is just as good, convenient at home, and tastes great?"
A2FCWQ3RVOW3RH,1,"I purchased these at walmart but they were so bad I wanted to come review them so you guys online can be warned.  I brewed myself a cup and it was so bad I couldn't even drink it, i had to throw it out.  First off, I want to say that I'm not a cappuccino snob, I enjoy a great cappuccino at a coffee shop but I also regularly drink the powdered flavored kind that you just mix with water.  I didn't have the highest of standards for this drink to begun with but it was bad, t doesn't have very much flavor the flavor that it does have is not good, it's watery (I brewed it on the small cup setting) and it has a bad aftertaste that I just couldn't get over.  These are also pretty expensive for what you get and you are much better off in my opinion to just go to get a mix with water types."
ARYZEUW77YJH8,1,"Indeed, this nonsense product parading around like it's real cappuccino is right up there with that swill you get out of the gas station machine.  High in calories, low in quality, you get what you pay for.  I had to take and mix one of these with a cup of regular coffee to make it drinkable.  Granted, I've only had 2 cups of it but I'm going to give the rest of the box away.  Save yourself the disappointment and the money and avoid this garbage."
A20XXP75CUBWAG,1,This is too sweet to be cofffee and not strong enough to be Cappuccino. It's way too sweet; this coming from a guy who typically adds cream and 2 splenda's to his coffee.
A325TG4AZGLKOX,1,"Didn't like the flavor or the taste at all...nothing close to any cappuccino I ever had. Totally disappointed and now I am not sure what to do with remaining 52 cups!<br />Don't waste money by buying bulk, try one first if you could get it."
A2VXPSS3N30XXN,3,I could not wait for this to come. This was not bad at all inspite all the bad reviews that I saw. Next time I make this I will use the 8oz button instead of the 12oz it was a tad watery the instructions said use 8oz setting.
A2O2UZYZVE3R9J,2,"This is not a typical K-Cup, this is a powder. If you are hunting for a new coffee, this is not it. Imagine those cheap bags of hot chocolate in a more expensive K-Cup, and that's essentially what this is. Got it for $9 and I still feel disappointed. Doesn't taste bad, but nothing impressive. Do yourself a favor and skip this one."
A2SX8OGJMKE170,2,"These are pretty cheap, so we weren't sure what we were going to get. I feel like these are pretty weak, they are alot like the gas station cappuccinos out of the machine but not as strong. I do like that it is only 80 calories, so it's nice to have as a low calorie treat when dieting."
A3H4WBAZ6YPTW6,1,I Thought I was order mocha not hazelnut!  Do not care for hazelnut and because it is a groccery Item you can not return it so be very careful on ordering!  The french vanilla is very good and I am sure if you like hazelnut it is also very good!
A3SXS9LD4ZN5P5,3,"When I made my first cup I added cream and sugar as I was not sure what to expect.  It was like drinking sugar!  I then began drinking it k-cup only.  Still sweet.  I have been finishing my order, but will not order again."
A26EEJA1DKOV9V,5,This product has gone over and<br />I had to pass on where I got it from<br />several of us have now pitched in to buy<br />more for the office as it has flown out with<br />clients as well as staff
A7WF1FHIOZ4WC,1,"I purchased this product and did not realize, until reading the ingredient list on the side of the box, that it contained hydrogenated oils. I was unable to return the k cups due to amazon policy so I had to throw the items in the trash."
A2U5NNON5B608I,4,Good taste. Just be sure you don't use too much water. Will be ordering this again as soon as I can.
AS3GIT45510CZ,5,I love this product.  easy to use and a great taste...the package are easy to read and use.  The taste is smooth and rich.
AZWFLX4AHCDRQ,5,"LOVE this product!  Wish it would come in a fat free version!  Delivery was great and it smells GREAT! YUMMY, delicious and my hubby enjoys it too!"
AE6C8ZJ8QANHD,5,"Absolutely awesome, I love it!!  It is very flavorful and creamy.  It makes the perfect cup of warm and cozy comfort!!"
A5S20G1CSXPB6,4,"One of my coworkers bought a giant K-Cup variety pack, and this variety was in there. Man, it's delicious. It's as good as those French Vanilla cappuccinos you might get from a gas station in the middle of the night when driving down I-5, but you can get it in your own kitchen.<br /><br />Does it have much coffee in there? It's hard to say. The box claims that there is some instant coffee inside, but it certainly doesn't taste like it. It simply tastes like sweet delicious vanilla."
A2NWYT8OODOLR3,5,I am enjoying the cappuccino coffee very much<br /><br />I like to put whipped cream on top when I serve it to friends<br /><br />has a very nice taste<br />you can also put a little choc syrup on top of cream
A314S9L19D2CT0,5,I thank that the French  vanilla cappuccino  is the greates thing that I have ever tasted  It is even better then wawa
A2PKYNVLNHBS60,5,"I had been waiting for a while for a Cappuccino on the Keurig and I happened to find this one at the store. It's like drinking an angel wrapped in a unicorn. In other words, my new favorite Keurig drink! If you're not a coffee snob and you like French Vanilla and Cappuccino, try this product!"
A35D1EQ17887O7,5,"I was extremely excited when I purchased this product.  Taste is great and I don""t need to add any extra flavor...just brew and drink.  The price is great!"
A17VG0CLMVSSBH,4,"Yessiree- this is the same sweet coffee-esque sugar buzz that you'll find at most convenience stores and gas stations. Is it a chemical abomination? You bet! Does it taste great with a day-old buttered roll in a wax-paper sleeve? Absolutely! Here is the real thing that fogs your windows and leaves a vanilla aroma in its aftermath. It is sickeningly sweet and guaranteed to snap you out of a hangover when followed with a day-old roll or bagel with cream cheese. Nothing short of an American classic and friend of the open road.<br /><br />It's not just about the sugar. They actually put 30mg of caffeine into this concoction of--well, you really don't need to know.<br /><br />It's cheaper than the $1.75 at the gas station (around $.45 a paper cup).<br /><br />It's not actually coffee-- but it hits the spot when you're down and out and need something more for breakfast than a Baby Ruth Bar.<br /><br />Go ahead- you know that you want this, uh...whatever it is. Mmmmm! Now THAT'S what I'm talking about!"
A3OH30TSLSWA7P,5,I really was wary about ordering this since I's picky about cappuccino but it's great. I like my cuppuccino a bit sweeter so I add 2 Sweet and Low packets per cup.  I'm hooked now on this Grove Square brand. It's great!  Very smooth tasting and good finish.
A39VEK71BJ7HLL,5,"My favorite thing about this K-cup Cappuccino is that it does NOT taste artificial!!!!  I purchased a personalized variety pack of K-cups on amazon and this cup was included.<br /><br />I would highly recommend this to anyone who is sensitive to the artificial flavoring of many K-cups.  This tastes smooth, creamy, and sweet (bc of the caramel).  It tastes like it could have come straight from the coffee shop, really!<br /><br />You don't have to add any cream or anything because it is already included in the cup.  The only complaint that I can imagine others might have is its level of sweetness, if they don't like sweet cappuccinos, but then don't purchase one that is caramel flavored right?"
AOCKC8O07RJSV,5,I am very pleased with this product.. The cappuccino flavor is delicious.. The best cappuccino flavor I have purshased anywhere for my k-cup machine..
A31MJ2TWQ5O990,5,$0.42 for a cup of coffee- sure beats buying at Starbucks or another coffee joint. And this tastes better than most of the flavored K-Cups I've tried.
A19XFJFZ7PRSD2,5,"I finally found a coffee that I can say I love!  I may never go to Starbuck's again!  This coffe is just strong enough, not too bitter.  Also has a smooth and sweet taste from the french vanilla.  And, the best part is each cup is only 80 calories!  I will definitely order this brand again.  I'm usually a hot chocolate or mocha coffee drinker, but this will be my coffee of choice and I will always have on hand to brew a fresh cup."
A1Y2G6I0W1OLB9,5,"<a href=""http://www.amazon.com/gp/product/B005K4Q33Y"">Grove Square Cappuccino Cups, Caramel,Single Serve Cup for Keurig K-Cup Brewers, 18-Count (Pack of 3)</a><br />Forget Starbucks, this smooth flavor makes every cup special.<br />Hazel nut is my second choice.<a href=""http://www.amazon.com/gp/product/B005K4Q37U"">Grove Square Cappuccino Cups, Hazelnut, Single Serve Cup for Keurig K-Cup Brewers, 24-Count</a><br />Have a unique flavor in mind, try the Vanilla with you favorite blend of flavor syrups, regular or sugar free.<br /><a href=""http://www.amazon.com/gp/product/B005K4Q4LK"">Grove Square Cappuccino Cups, French Vanilla, Single Serve Cup for Keurig K-Cup Brewers, 18-Count (Pack of 3)</a>"
A2DPQ82V9HI4TJ,5,"Besides Timothy's, ""Grove Square Caramel Cappuccino Single Serve Cups"" is another favorite K-Cup coffee to drink if your looking to stock up.. Taste fantastic, is just the right strength to get you going when you need to but not so strong where it gives you the shakes.. Highly recomend ""Grove Square Caramel Cappuccino Single Serve Cups"" if your looking for a new K-Cup to try..."
A226L6AW0S31D5,4,"An excellent product. Too bad it's not readily available in the stores. Walmart used to carry it, but I'm told the Grove Square rep is not responsive. Seems foolish to me."
A1IU4JZFDZA9HJ,5,"While Mocha Nut Fudge coffee is still my favorite, and hazelnut the coffee I most often drink,  This is the best tasting cocoa-type think I have yet had.  I find myself drinking the hazelnut, then making this in the same cup with some of the hazelnut still in there, as well as just drinking it by itself.<br />After trying several cocoas and cappuccinos, I was skipping the kcups and just using the machine to make hot water and using the far cheaper instant cocoa packets.  But after a freind had me try the caramel cappuccino, I ordered boxes of my own, and I am still happy with the taste after a month of it."
A3J5OEXQ79DHTD,5,"This product is wonderful hot on a cold day, but if you really want to taste something amazing try this product over ice. On a hot or cold day, hot or cold it doesn't matter as is product has a great taste."
A148383NZPJY5R,5,Delicious!  This is the way I start my morning every day!  Perfect for a quick pick-me-up or when you are rushing out the door.
A6LJ21158ECT1,5,I savor this drink as I relax each evening. It's rich and just sweet enough to keep me feeling completely satisfied!
A1WZSFOA47EOTF,5,"French Vanilla Cappucino has a very good taste and really enjoy drinking it, very addictive, can't just drink one cup.  highly recommend this flavor"
A3NHD4BPYEEX2,1,"I bought a box of Grove Square ""medium roast"" for $10.00. I thought, what a great price for K-Cup coffee.<br />Ya right! When I opened the box I thought that the cups were very light. Of course their light, they are filled with instant coffee!<br />For the amount of ""instant"" coffee that I got for $10 I could have bought 2 jars at the same price and got 100 times the same type of coffee.<br />I expect REAL coffee when I pay around 50c a cup."
A2NGU3N6NN7Y2L,1,"I had a cup of this at a friend's home, and he asked me if I liked it. I told him frankly that it wasn't great; it tasted too much like instant coffee. He said that it WAS instant! Conclusion: It is anathema to use a K-Cup brewer to make INSTANT anything. And at 50 cents (minimum) per cup, it's got to be the height of misplaced convenience. There are wonderful flavored coffee K-Cup varieties out there -- try them."
A295LM2GOYD2SX,5,"Great coffee, it's is instant because the cup is empty when it's done brewing, but I don't care, it is so good, I add no milk or sugar.  I bought all three flavors and like this one the best."
A1UQFVHBQJ2K8Z,1,"I found that Grove Square French Vanilla Cappuchino did not have any pleasant French vanilla or coffee smell. The taste was somewhat medicinal with a bitter aftertaste. Not returnable at Amazon since it is opened and after exchanging emails with the company, Sturm Foods, Inc.,  I learned they do not refund customers based on ""personal taste"". I would suggest staying with a brand you know and love and avoid this ""bargain"" item."
AGJ37JFXAOIAF,1,"Whoever designed and/or created this product has never had a real cappuccino. Even the ones from McDonald's rank as gourmet compared to this vile substance. Unless you are a fan of flavored laxatives,which is what this reminded me of, save your cash and just either buy an over priced cappuccino from a trendy cookie-cutter coffee vendor, McDonald's or a gas station because any of them have better tasting product than this. I literally took a sip and spewed it out in the sink. It was foul. Seriously, don't buy it."
A1O3QSO0D0MN5N,5,so smooth tasting.  Good price for this.  good quality. I enjoy this in the morning to start my day.  Or sometimes later in the day to just enjoy the smooth soothing taste of a cappicino.
A3L19KZI5LVDQD,5,I tried this at mymoms and it was super tasty ....signed up to get them every 3 months do I don't run out!!!!!
AVH0APBIKKC4Y,5,"This cappuccino was very good with a sweet,mild coffee flavor. I will buy it again and would recommend this to my friends."
A237O1A53PJRDO,5,"Absolutely love the K-Cup, very smooth tasting, lots of flavor.  So easy to get the cappuccino flavor at home by just popping one of these into your Keurig machine instead of running out of the house and grabbing one."
A3EM0EJH82UFYZ,5,This was quite yum! I don't know that I would drink this every day. It was really quite sweet... but sure is a yummy afternoon dessert pick me up.
A2CFN0OC4ERLHC,5,These cups are excellent.  They are my favorite cups.  I recommend them to anyone who likes this sort of thing.
A299DJ9OYN2GC3,5,Everyone in my family loved these Cappuccino Cups.  I will be buying more of them when this order is gone.
A2NERWSKGQVHXA,5,Have had a hard time finding this coffee in the supermarket and I am thrilled that I can now order it online.  Its a tasty cappuccino and I enjoy it.
A14FD1299PLTV2,5,K-Cups that taste good.  I was supprised at how good this coffee tastes.  I like it and so do others in the house.
AV2YA87KS734N,5,I love my Kuerig and especially love the variety of drinks that I am able to make with it. Product was just as stated and arrived in a timely manner.
A2DC86RD1F8WBD,5,"This is the best Cappuccino that you can get for your Keurig!!!  We love it!!  If you like the taste of a cappuccino out but can never get that taste at home, this will solve your problem.  I think you will be very pleased with this purchase."
A2704H3K6XHGWY,5,Considering it arrived in three days...amazing...and my father in law loves this...he was so pleased to have his favorite Keurig cup arrive ....and it tastes great too!
A3JR4DN5QI6GQY,5,Had not been able to find this cappuccino since I moved 3 mos. ago.  Finally got on Amazon and found it. LOVE this flavor and my friends love to sit around the table & talk while we're enjoying it. It gets my day started off right!
A1AGUO5PPZQL6S,5,"I have never tried Hazelnut Cappuccino before, so I BOUGHT SOME, (it is great), try some and you will like it as much as I DO, GREAT FLAVOR, AND IN COMES IN A SMALL K-CUP, WITH YOU DO NOT HAVE TO MES- ARROUND, WITH COFFEE GROUNDS, AND IT BREWS QUICK WITH THE KURIG COFFEE MAKER.<br /><br />TRY IT AND YOU WILL LIKE IT. I RECCOMMEND THIS TO EVERYONE. Jim in Ohio"
A1GE8Y5OTAR6EM,5,"After trying several different k-cups, this is the one that is a keeper.  In fact, they are so good that I set them up on the subscription auto delivery program."
A19LUT6NUQZF3A,3,"I was disappointed to see that this product contains Sucralose.  It also contains sugar so why the need for an artificial sweetener too?  I now have 54 kcups of a product that I really don't care to put in my body.<br />Some people are sensitive to artificial sweeteners, like my daughter who immediately went to the bathroom after drinking a cup, so the should definitely be listed."
A1L1627IE1UELH,1,"<a href=""http://www.amazon.com/gp/product/B005K4Q1YA"">Grove Square Single Serve Cappuccino Cups, French Vanilla, K-Cups for Keurig Brewers, 24-Count</a> My husband purchased this because he knows that I like (another brand) Cappuccino. Disappointed and upset are only two words that I can use to describe the experience. It was extremely sweet and already lightened (very light) and what I consider an instant coffee !! No where did it say that it is instant or artificially lightened. I called the company and they said it did not have to be labeled ""instant"" coffee. I don't think he even wanted to listen to me. I told him that I probably would not buy another of their products, especially after reading other reviews......and I would forwarn people about the product!"
A2PJF028ED1ILI,1,"The only reason this gets one star is because you have to give it atleast that much.  This is not anything like a K-cup.  It is instant coffee in a K-cup wrapper.  There is a supposed guarantee on the box but I have called the number many times and can never get anyone to call me back.  I usually won't bother trying to get my money back on this kind of thing but I have made an exception due to the horrid product.  In the company's defense, there are probably so many people calling to tell them about this wretched product, they may have not had time to get back to me."
